               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  99,            0.036267,            0.022998,           0.0009973,             0.83685,             0.83103,             0.86704,             0.44604,            0.037965,             0.01666,            0.005037,            0.009903,            0.009903,            0.009903
                 100,            0.036036,            0.022838,           0.0010218,             0.85249,             0.82929,             0.87794,             0.45508,            0.037455,            0.016356,           0.0040917,            0.009902,            0.009902,            0.009902
                 101,            0.036356,            0.022623,           0.0010413,             0.84306,             0.83207,             0.85481,             0.45039,            0.037952,            0.016497,           0.0052917,            0.009901,            0.009901,            0.009901
                 102,            0.035788,            0.022784,           0.0010095,              0.8535,             0.81412,             0.85639,              0.4452,            0.038172,            0.016481,           0.0054011,              0.0099,              0.0099,              0.0099
                 103,            0.035756,            0.023417,          0.00094618,             0.83262,             0.81661,             0.85358,             0.43761,            0.038086,            0.017001,           0.0057307,            0.009899,            0.009899,            0.009899
                 104,            0.036242,            0.023179,          0.00082288,             0.86209,             0.81102,              0.8664,             0.45041,             0.03746,            0.016713,           0.0057686,            0.009898,            0.009898,            0.009898
                 105,             0.03528,            0.022883,          0.00092623,             0.85175,              0.8174,             0.85897,             0.45513,            0.037294,             0.01684,           0.0053539,            0.009897,            0.009897,            0.009897
                 106,            0.035439,            0.022519,          0.00082969,             0.85255,             0.82185,              0.8545,             0.44844,             0.03765,            0.016875,           0.0049857,           0.0098961,           0.0098961,           0.0098961
                 107,            0.035245,             0.02292,           0.0009282,             0.85556,             0.81986,             0.85915,             0.44868,            0.037793,            0.016909,           0.0052909,           0.0098951,           0.0098951,           0.0098951
                 108,            0.035463,            0.022484,          0.00080415,             0.86027,             0.81969,             0.85722,             0.44826,            0.038275,            0.016656,           0.0054641,           0.0098941,           0.0098941,           0.0098941
                 109,             0.03499,            0.022989,          0.00093058,             0.85817,             0.81554,             0.85717,             0.44982,            0.037748,            0.017103,           0.0067574,           0.0098931,           0.0098931,           0.0098931
                 110,            0.036075,            0.022571,          0.00081325,             0.85018,             0.81379,             0.85786,             0.44671,            0.038091,            0.017138,           0.0049513,           0.0098921,           0.0098921,           0.0098921
                 111,            0.035039,            0.021946,          0.00089108,             0.82091,             0.83961,             0.85576,             0.44689,             0.03774,            0.016566,            0.005994,           0.0098911,           0.0098911,           0.0098911
                 112,            0.035559,            0.022285,          0.00097997,             0.85069,              0.8294,             0.85627,             0.44603,             0.03763,            0.016726,           0.0046129,           0.0098901,           0.0098901,           0.0098901
                 113,            0.035276,            0.022703,          0.00085624,             0.83872,             0.83592,             0.86071,             0.44619,            0.038313,            0.016493,           0.0055339,           0.0098891,           0.0098891,           0.0098891
                 114,            0.035646,            0.022743,          0.00099051,             0.84889,             0.80979,             0.85418,             0.44281,            0.037391,            0.016529,           0.0054799,           0.0098881,           0.0098881,           0.0098881
                 115,            0.034759,            0.022497,          0.00093845,             0.86658,             0.81016,             0.85612,             0.44148,            0.038065,            0.016985,           0.0060191,           0.0098871,           0.0098871,           0.0098871
                 116,            0.035686,            0.022365,          0.00077979,             0.85205,             0.82672,             0.86323,             0.44671,            0.037918,            0.016567,            0.004493,           0.0098861,           0.0098861,           0.0098861
                 117,            0.034718,            0.022306,          0.00079591,             0.84241,             0.82958,              0.8676,             0.44048,            0.038343,            0.016534,           0.0053937,           0.0098852,           0.0098852,           0.0098852
                 118,            0.035556,            0.022093,          0.00087428,              0.8376,             0.82807,             0.85622,             0.45031,            0.037654,            0.016899,           0.0057643,           0.0098842,           0.0098842,           0.0098842
                 119,            0.035232,            0.023714,          0.00085755,             0.86954,             0.80366,             0.86167,             0.45451,            0.037542,            0.016573,           0.0051536,           0.0098832,           0.0098832,           0.0098832
                 120,            0.034922,            0.022806,          0.00083228,             0.86679,             0.82656,             0.86731,             0.45946,            0.037207,            0.016787,           0.0053423,           0.0098822,           0.0098822,           0.0098822
                 121,            0.034424,            0.021849,          0.00083249,             0.85519,             0.81435,             0.86089,             0.45477,            0.037626,            0.017211,           0.0038516,           0.0098812,           0.0098812,           0.0098812
                 122,            0.033932,            0.022086,          0.00074886,             0.84845,             0.82185,             0.86461,             0.45254,            0.037864,            0.017597,           0.0047203,           0.0098802,           0.0098802,           0.0098802
                 123,            0.034309,            0.021165,          0.00092758,             0.85653,             0.82759,             0.86856,              0.4532,            0.037725,            0.017083,            0.004984,           0.0098792,           0.0098792,           0.0098792
                 124,            0.035183,            0.022478,          0.00090255,             0.84894,             0.81886,             0.85681,             0.44491,            0.037809,            0.016792,           0.0048399,           0.0098782,           0.0098782,           0.0098782
                 125,            0.034042,            0.022392,          0.00078649,             0.86568,             0.81013,             0.87064,             0.45156,             0.03764,            0.017434,           0.0058864,           0.0098772,           0.0098772,           0.0098772
                 126,            0.034667,            0.021534,          0.00087431,             0.85233,             0.82583,             0.85543,              0.4458,             0.03771,            0.017209,           0.0063202,           0.0098763,           0.0098763,           0.0098763
                 127,            0.034348,            0.021662,          0.00087422,             0.85301,             0.80586,             0.84895,             0.43128,            0.038708,            0.017718,           0.0052925,           0.0098753,           0.0098753,           0.0098753
                 128,            0.034332,            0.021882,          0.00087506,             0.85366,               0.844,              0.8695,             0.45009,            0.037787,             0.01696,           0.0054097,           0.0098743,           0.0098743,           0.0098743
                 129,            0.034387,             0.02239,          0.00088188,             0.84481,             0.83136,             0.86237,             0.44728,            0.037622,            0.017129,           0.0055837,           0.0098733,           0.0098733,           0.0098733
                 130,            0.034359,             0.02182,          0.00093095,             0.83492,             0.82525,              0.8598,             0.44207,            0.038206,             0.01744,           0.0049272,           0.0098723,           0.0098723,           0.0098723
                 131,            0.034419,            0.021998,          0.00088819,             0.84979,             0.83636,             0.86369,             0.44546,            0.038437,            0.016767,           0.0047489,           0.0098713,           0.0098713,           0.0098713
                 132,            0.034149,             0.02134,           0.0008333,             0.88166,                 0.8,             0.85797,             0.43763,            0.038896,            0.017489,           0.0042457,           0.0098703,           0.0098703,           0.0098703
                 133,             0.03435,            0.021683,          0.00090828,             0.85945,             0.82985,             0.86962,             0.45072,            0.037886,             0.01692,           0.0044689,           0.0098693,           0.0098693,           0.0098693
                 134,            0.034222,            0.022156,          0.00080007,             0.85966,             0.83928,             0.86045,             0.43735,            0.038118,            0.017088,           0.0045873,           0.0098683,           0.0098683,           0.0098683
                 135,            0.034051,            0.021483,           0.0008606,             0.86367,             0.83773,             0.86877,             0.44978,            0.037687,            0.017187,           0.0045855,           0.0098673,           0.0098673,           0.0098673
                 136,            0.034364,            0.021621,          0.00092327,             0.85863,             0.81461,             0.86322,             0.43855,            0.038511,            0.017869,           0.0047223,           0.0098664,           0.0098664,           0.0098664
                 137,            0.033763,            0.021292,          0.00088938,             0.86037,             0.82372,              0.8526,             0.44396,            0.038072,            0.017487,           0.0056461,           0.0098654,           0.0098654,           0.0098654
                 138,            0.033575,            0.021714,          0.00076942,              0.8453,             0.82058,             0.86598,             0.44954,            0.037589,            0.017404,           0.0048332,           0.0098644,           0.0098644,           0.0098644
                 139,            0.033709,            0.022101,          0.00079832,             0.82881,             0.83868,             0.85215,             0.44226,            0.038326,             0.01727,           0.0047529,           0.0098634,           0.0098634,           0.0098634
                 140,            0.033186,            0.021457,          0.00062948,             0.86393,             0.80761,              0.8666,             0.44612,            0.037707,            0.017458,            0.004831,           0.0098624,           0.0098624,           0.0098624
                 141,            0.033951,            0.021109,          0.00087795,             0.84897,             0.81536,             0.84946,             0.43248,            0.038312,             0.01742,           0.0048067,           0.0098614,           0.0098614,           0.0098614
                 142,            0.033417,            0.022079,          0.00082622,             0.83771,             0.82442,             0.85476,             0.43909,            0.037538,            0.017059,           0.0057656,           0.0098604,           0.0098604,           0.0098604
                 143,            0.033618,            0.020967,          0.00080865,             0.83523,              0.8321,             0.85666,             0.43987,            0.037611,            0.017066,           0.0047825,           0.0098594,           0.0098594,           0.0098594
                 144,            0.033443,            0.021251,          0.00078953,             0.83116,             0.82568,             0.86141,             0.44236,            0.038248,            0.017532,           0.0050173,           0.0098584,           0.0098584,           0.0098584
                 145,            0.033485,            0.021759,          0.00082165,             0.83923,              0.8218,             0.85193,             0.43748,            0.038337,            0.017614,           0.0060459,           0.0098574,           0.0098574,           0.0098574
                 146,            0.033393,            0.021187,          0.00074057,             0.85976,             0.82519,             0.86514,              0.4518,            0.037409,            0.017516,            0.004424,           0.0098565,           0.0098565,           0.0098565
                 147,            0.033594,            0.021011,          0.00080266,              0.8534,             0.80578,             0.86714,             0.45408,            0.037552,            0.017294,           0.0052984,           0.0098555,           0.0098555,           0.0098555
                 148,            0.033754,            0.020759,          0.00070268,              0.8632,             0.80796,             0.85843,             0.45008,            0.037909,            0.017485,           0.0048925,           0.0098545,           0.0098545,           0.0098545
                 149,            0.033055,            0.020986,          0.00069831,             0.82966,             0.84143,               0.854,             0.43941,            0.037875,            0.017491,           0.0050589,           0.0098535,           0.0098535,           0.0098535
                 150,            0.033888,            0.020835,          0.00084516,              0.8485,             0.82544,             0.85424,             0.44397,            0.037967,            0.017604,           0.0051416,           0.0098525,           0.0098525,           0.0098525
                 151,            0.032976,            0.021202,          0.00079168,              0.8465,             0.83084,             0.84868,             0.43838,            0.038188,            0.017722,            0.004974,           0.0098515,           0.0098515,           0.0098515
                 152,            0.033202,            0.021303,          0.00087012,             0.84703,             0.82798,             0.85204,             0.44063,            0.038347,            0.017648,           0.0047854,           0.0098505,           0.0098505,           0.0098505
                 153,            0.033112,             0.02128,          0.00073814,             0.85219,             0.83358,             0.86067,             0.44252,            0.037731,            0.017394,           0.0055582,           0.0098495,           0.0098495,           0.0098495
                 154,            0.032547,            0.020677,          0.00072011,             0.85524,             0.82833,              0.8549,             0.44141,            0.037816,            0.017477,           0.0044262,           0.0098485,           0.0098485,           0.0098485
                 155,            0.033074,            0.020633,          0.00076036,             0.84346,             0.82878,             0.85259,             0.43893,            0.038659,            0.017879,           0.0048831,           0.0098475,           0.0098475,           0.0098475
