               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 144,             0.05587,            0.078885,                   0,             0.75267,             0.86033,              0.8488,             0.45294,            0.052291,            0.081268,                   0,           0.0092922,           0.0092922,           0.0092922
                 145,            0.054132,            0.080632,                   0,             0.93096,             0.88184,             0.90842,             0.53029,            0.049715,            0.078987,                   0,           0.0092872,           0.0092872,           0.0092872
                 146,            0.051789,              0.0832,                   0,             0.92709,             0.88397,             0.90546,             0.53093,            0.049008,            0.077026,                   0,           0.0092823,           0.0092823,           0.0092823
                 147,            0.050173,            0.080755,                   0,             0.92219,              0.9002,             0.90923,             0.49597,            0.051432,            0.079453,                   0,           0.0092773,           0.0092773,           0.0092773
                 148,            0.055375,            0.082794,                   0,             0.92013,              0.8903,             0.90904,             0.51643,            0.050605,            0.077255,                   0,           0.0092724,           0.0092724,           0.0092724
                 149,            0.054491,            0.078979,                   0,             0.91305,             0.90295,             0.90647,             0.51876,            0.051707,            0.077988,                   0,           0.0092674,           0.0092674,           0.0092674
                 150,            0.055303,            0.084532,                   0,             0.89576,             0.89451,             0.89372,             0.52272,             0.05049,              0.0765,                   0,           0.0092625,           0.0092625,           0.0092625
                 151,            0.054044,            0.077643,                   0,             0.89789,             0.89873,             0.90155,             0.48789,            0.053399,            0.079697,                   0,           0.0092575,           0.0092575,           0.0092575
                 152,             0.05851,            0.081512,                   0,             0.90839,             0.89873,             0.91292,             0.50703,            0.050356,            0.077141,                   0,           0.0092526,           0.0092526,           0.0092526
                 153,            0.051486,            0.072297,                   0,             0.91828,             0.89662,             0.90649,             0.52083,            0.050413,            0.077759,                   0,           0.0092476,           0.0092476,           0.0092476
                 154,            0.055983,            0.090072,                   0,             0.90636,             0.90506,             0.91511,             0.51811,            0.050371,            0.077789,                   0,           0.0092426,           0.0092426,           0.0092426
                 155,            0.054094,             0.07684,                   0,             0.93115,             0.88455,             0.91572,             0.49868,            0.052163,            0.082016,                   0,           0.0092377,           0.0092377,           0.0092377
                 156,            0.057732,            0.085831,                   0,              0.9372,             0.88161,             0.92697,             0.51346,            0.050737,            0.078583,                   0,           0.0092327,           0.0092327,           0.0092327
                 157,             0.05516,            0.084725,                   0,             0.92807,             0.87108,             0.92106,             0.51462,             0.05126,            0.079117,                   0,           0.0092278,           0.0092278,           0.0092278
                 158,            0.052024,            0.086181,                   0,              0.9226,             0.88019,             0.92513,             0.52895,            0.049444,            0.078438,                   0,           0.0092229,           0.0092229,           0.0092229
