               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  88,            0.057655,             0.10354,                   0,              0.9132,             0.86564,              0.8978,              0.4794,            0.053537,            0.080841,                   0,           0.0099139,           0.0099139,           0.0099139
                  89,            0.056129,            0.081749,                   0,             0.91601,              0.8903,             0.90932,             0.50965,            0.052994,            0.079376,                   0,           0.0099129,           0.0099129,           0.0099129
                  90,            0.058964,            0.091536,                   0,             0.87296,             0.90295,             0.90968,             0.47008,            0.054857,            0.080276,                   0,           0.0099119,           0.0099119,           0.0099119
                  91,            0.058956,            0.088321,                   0,             0.89566,             0.87131,             0.89706,             0.51979,            0.053876,            0.079544,                   0,           0.0099109,           0.0099109,           0.0099109
                  92,            0.060241,             0.08571,                   0,             0.91694,             0.88506,              0.9122,             0.50302,            0.055304,            0.078987,                   0,           0.0099099,           0.0099099,           0.0099099
                  93,            0.062321,            0.097664,                   0,             0.91153,             0.87975,             0.90054,             0.53321,            0.054009,            0.076996,                   0,           0.0099089,           0.0099089,           0.0099089
                  94,            0.059862,            0.099344,                   0,             0.89185,             0.90469,             0.92104,             0.50102,             0.05568,            0.077477,                   0,           0.0099079,           0.0099079,           0.0099079
                  95,            0.058912,            0.094103,                   0,             0.90075,              0.8808,             0.89958,             0.45214,            0.056407,            0.076759,                   0,           0.0099069,           0.0099069,           0.0099069
                  96,            0.060508,             0.10626,                   0,             0.89738,             0.91561,             0.90448,             0.50644,            0.050565,            0.075935,                   0,            0.009906,            0.009906,            0.009906
                  97,            0.059395,             0.09974,                   0,             0.85843,             0.83122,             0.88806,             0.45788,            0.057687,             0.07917,                   0,            0.009905,            0.009905,            0.009905
                  98,            0.057314,            0.086749,                   0,             0.91451,             0.88012,             0.90397,             0.52699,            0.051471,            0.077515,                   0,            0.009904,            0.009904,            0.009904
                  99,            0.057644,            0.093608,                   0,              0.9263,             0.87975,             0.91313,             0.50619,            0.050371,            0.077782,                   0,            0.009903,            0.009903,            0.009903
                 100,            0.058533,             0.10565,                   0,             0.90463,             0.86047,             0.88523,             0.42805,            0.056379,            0.080948,                   0,            0.009902,            0.009902,            0.009902
                 101,             0.05912,             0.10042,                   0,             0.90237,             0.87131,             0.89126,             0.47728,            0.052139,            0.077347,                   0,            0.009901,            0.009901,            0.009901
                 102,             0.05545,             0.09768,                   0,             0.89911,             0.87975,             0.89324,             0.50854,             0.05153,            0.076675,                   0,              0.0099,              0.0099,              0.0099
                 103,            0.055824,            0.091965,                   0,             0.89761,             0.85073,             0.89215,             0.47243,            0.051861,            0.075951,                   0,            0.009899,            0.009899,            0.009899
                 104,            0.056358,            0.091589,                   0,             0.89416,             0.89451,             0.90187,             0.47393,            0.052636,            0.078415,                   0,            0.009898,            0.009898,            0.009898
                 105,            0.059234,            0.096395,                   0,             0.88033,             0.90011,             0.89319,               0.489,            0.053459,            0.077316,                   0,            0.009897,            0.009897,            0.009897
                 106,            0.057734,             0.10005,                   0,             0.90544,              0.8888,             0.90162,             0.51634,            0.051457,             0.07663,                   0,           0.0098961,           0.0098961,           0.0098961
                 107,            0.058513,            0.093589,                   0,             0.91539,             0.87975,             0.89384,             0.49905,            0.052168,            0.078308,                   0,           0.0098951,           0.0098951,           0.0098951
                 108,            0.058005,            0.090104,                   0,             0.90163,             0.87975,             0.89383,             0.51751,            0.051021,            0.077904,                   0,           0.0098941,           0.0098941,           0.0098941
                 109,            0.058013,             0.09787,                   0,             0.90052,             0.89873,             0.90301,             0.52265,             0.05157,            0.078316,                   0,           0.0098931,           0.0098931,           0.0098931
                 110,              0.0555,            0.091295,                   0,              0.9051,             0.86517,             0.86864,             0.44001,            0.054282,            0.082001,                   0,           0.0098921,           0.0098921,           0.0098921
                 111,            0.056617,            0.082148,                   0,             0.90108,             0.86476,                0.89,             0.51886,            0.050936,            0.078812,                   0,           0.0098911,           0.0098911,           0.0098911
                 112,            0.058799,             0.08396,                   0,             0.90608,             0.87522,             0.89133,             0.50863,            0.052285,            0.078857,                   0,           0.0098901,           0.0098901,           0.0098901
                 113,            0.055822,            0.091194,                   0,             0.89897,             0.86353,             0.88472,             0.47119,            0.052034,            0.082108,                   0,           0.0098891,           0.0098891,           0.0098891
                 114,            0.057061,            0.092873,                   0,             0.91009,             0.89687,             0.91516,             0.50309,            0.052087,            0.079231,                   0,           0.0098881,           0.0098881,           0.0098881
                 115,            0.057732,             0.10043,                   0,             0.90659,             0.90091,             0.90547,               0.481,            0.052394,             0.08017,                   0,           0.0098871,           0.0098871,           0.0098871
                 116,            0.058498,            0.092124,                   0,              0.9247,             0.88085,             0.89977,             0.49905,            0.053111,            0.078651,                   0,           0.0098861,           0.0098861,           0.0098861
                 117,            0.057615,             0.07902,                   0,             0.92926,             0.87553,             0.89723,             0.49041,            0.052996,             0.08075,                   0,           0.0098852,           0.0098852,           0.0098852
                 118,            0.056836,            0.088376,                   0,             0.92375,             0.86498,             0.90625,             0.51215,             0.05346,            0.079697,                   0,           0.0098842,           0.0098842,           0.0098842
                 119,            0.057577,            0.090109,                   0,             0.91385,             0.87275,             0.89443,             0.50745,            0.055153,            0.081116,                   0,           0.0098832,           0.0098832,           0.0098832
                 120,            0.058666,            0.090131,                   0,             0.91614,             0.87764,             0.89035,              0.5056,            0.051223,            0.080215,                   0,           0.0098822,           0.0098822,           0.0098822
                 121,            0.058828,             0.10769,                   0,             0.90417,             0.87975,             0.90012,             0.46778,            0.056423,            0.082619,                   0,           0.0098812,           0.0098812,           0.0098812
                 122,            0.055782,             0.10593,                   0,             0.91362,             0.87131,             0.90053,             0.48641,            0.052314,            0.080956,                   0,           0.0098802,           0.0098802,           0.0098802
                 123,            0.055789,             0.10237,                   0,             0.92407,               0.873,             0.89581,             0.51458,            0.050311,             0.08046,                   0,           0.0098792,           0.0098792,           0.0098792
                 124,            0.052031,            0.093387,                   0,             0.92228,              0.8903,             0.90363,             0.52405,            0.049551,            0.077858,                   0,           0.0098782,           0.0098782,           0.0098782
                 125,            0.055768,            0.095252,                   0,             0.90609,             0.89569,             0.90793,             0.51336,            0.051338,            0.078453,                   0,           0.0098772,           0.0098772,           0.0098772
                 126,            0.053432,            0.093509,                   0,             0.90862,             0.89241,             0.91008,             0.53402,            0.050425,            0.076859,                   0,           0.0098763,           0.0098763,           0.0098763
                 127,            0.055905,            0.095451,                   0,             0.92182,             0.89554,             0.91626,             0.52914,            0.050859,            0.078949,                   0,           0.0098753,           0.0098753,           0.0098753
                 128,            0.054787,            0.081613,                   0,             0.91759,             0.89267,             0.91237,             0.51935,            0.049878,            0.078888,                   0,           0.0098743,           0.0098743,           0.0098743
                 129,            0.051562,            0.085785,                   0,              0.8984,             0.88819,             0.90156,             0.52087,            0.050579,             0.08139,                   0,           0.0098733,           0.0098733,           0.0098733
                 130,            0.052232,            0.082284,                   0,             0.89581,             0.89241,              0.9042,             0.53287,            0.049291,            0.078278,                   0,           0.0098723,           0.0098723,           0.0098723
                 131,            0.055216,            0.089097,                   0,             0.90905,             0.88566,             0.90058,              0.5113,            0.050099,            0.078278,                   0,           0.0098713,           0.0098713,           0.0098713
                 132,            0.054311,            0.082662,                   0,             0.91252,              0.8903,             0.90081,             0.51235,            0.049676,            0.079803,                   0,           0.0098703,           0.0098703,           0.0098703
                 133,             0.05349,            0.093588,                   0,             0.89901,             0.88608,             0.89652,              0.5191,            0.050274,            0.079788,                   0,           0.0098693,           0.0098693,           0.0098693
                 134,            0.053764,            0.082119,                   0,             0.90422,             0.89628,             0.89659,             0.45544,            0.053913,            0.083031,                   0,           0.0098683,           0.0098683,           0.0098683
                 135,            0.057258,            0.093082,                   0,             0.91524,             0.88847,             0.90345,             0.50335,            0.050912,            0.079018,                   0,           0.0098673,           0.0098673,           0.0098673
                 136,            0.057794,             0.10124,                   0,             0.90705,             0.88526,             0.90573,             0.46835,            0.052736,            0.078407,                   0,           0.0098664,           0.0098664,           0.0098664
                 137,             0.05529,            0.083833,                   0,             0.90824,              0.8903,             0.90365,             0.47434,            0.053955,            0.079201,                   0,           0.0098654,           0.0098654,           0.0098654
                 138,            0.057875,            0.090599,                   0,             0.90436,             0.87773,             0.90751,             0.50566,            0.054622,             0.07988,                   0,           0.0098644,           0.0098644,           0.0098644
                 139,            0.056206,            0.087793,                   0,             0.92461,             0.90295,              0.9189,             0.55294,             0.04945,            0.077766,                   0,           0.0098634,           0.0098634,           0.0098634
                 140,            0.056906,            0.090764,                   0,             0.91055,             0.88049,             0.90811,             0.53185,            0.050417,            0.078728,                   0,           0.0098624,           0.0098624,           0.0098624
                 141,            0.057301,            0.087676,                   0,             0.92749,              0.8903,             0.91666,             0.53582,            0.052013,            0.079918,                   0,           0.0098614,           0.0098614,           0.0098614
                 142,            0.055021,            0.085436,                   0,             0.91106,               0.886,             0.91165,             0.53859,            0.050364,             0.08007,                   0,           0.0098604,           0.0098604,           0.0098604
                 143,            0.055625,            0.094285,                   0,              0.9087,             0.88608,             0.91187,             0.50013,            0.052681,            0.078674,                   0,           0.0098594,           0.0098594,           0.0098594
                 144,            0.056213,             0.09968,                   0,              0.9027,             0.90038,             0.92298,             0.51624,            0.049626,            0.078033,                   0,           0.0098584,           0.0098584,           0.0098584
                 145,            0.054356,            0.084822,                   0,             0.91017,             0.87636,             0.91733,             0.51367,            0.054131,            0.081749,                   0,           0.0098574,           0.0098574,           0.0098574
                 146,             0.05778,             0.10082,                   0,             0.90959,             0.87342,             0.90549,             0.53275,            0.050167,            0.079407,                   0,           0.0098565,           0.0098565,           0.0098565
                 147,            0.054583,            0.083654,                   0,             0.90757,             0.89451,             0.90843,             0.51128,            0.051001,            0.078094,                   0,           0.0098555,           0.0098555,           0.0098555
                 148,            0.056843,            0.086854,                   0,             0.91611,             0.89662,             0.91763,              0.5217,            0.050641,              0.0784,                   0,           0.0098545,           0.0098545,           0.0098545
                 149,            0.056928,            0.087423,                   0,              0.9222,              0.8903,             0.90416,             0.47058,            0.052846,            0.080894,                   0,           0.0098535,           0.0098535,           0.0098535
                 150,            0.057499,            0.095221,                   0,             0.91815,             0.90084,             0.91895,             0.49454,            0.052172,            0.079353,                   0,           0.0098525,           0.0098525,           0.0098525
                 151,            0.056007,            0.088058,                   0,             0.90387,             0.89241,             0.91206,              0.4854,            0.053584,            0.079887,                   0,           0.0098515,           0.0098515,           0.0098515
                 152,            0.057227,            0.092316,                   0,             0.92511,             0.90506,              0.9144,             0.54147,            0.048864,            0.076035,                   0,           0.0098505,           0.0098505,           0.0098505
