               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  78,            0.079843,             0.24517,           0.0040849,              0.5718,             0.54865,             0.55468,             0.21893,             0.07343,             0.24491,           0.0065174,            0.007459,            0.007459,            0.007459
                  79,            0.072213,             0.23372,           0.0037451,             0.49815,             0.58329,             0.54478,             0.22512,            0.076458,             0.25916,           0.0062683,            0.007426,            0.007426,            0.007426
                  80,            0.080789,             0.25267,           0.0038121,             0.58345,             0.57164,             0.58406,             0.25752,            0.070392,             0.23577,           0.0063847,            0.007393,            0.007393,            0.007393
                  81,            0.076991,              0.2228,             0.00379,              0.3691,             0.56412,             0.37602,             0.16001,             0.08085,             0.25097,           0.0062252,             0.00736,             0.00736,             0.00736
                  82,            0.078307,             0.25244,           0.0039255,             0.56526,             0.58461,             0.57997,             0.26483,            0.072311,             0.23563,           0.0064291,            0.007327,            0.007327,            0.007327
                  83,            0.071609,             0.25219,           0.0042383,             0.57781,             0.59502,             0.59578,             0.26391,            0.071049,             0.24524,           0.0061197,            0.007294,            0.007294,            0.007294
                  84,             0.07476,             0.22203,           0.0037137,             0.55507,             0.59606,             0.57933,             0.24078,             0.07659,             0.23624,           0.0060535,            0.007261,            0.007261,            0.007261
                  85,            0.081035,             0.22367,           0.0034497,             0.56672,             0.61666,             0.58298,             0.25002,            0.076123,             0.23372,           0.0058989,            0.007228,            0.007228,            0.007228
                  86,            0.076169,             0.24743,           0.0037762,             0.55606,             0.59453,             0.57479,             0.24048,            0.071106,             0.23602,             0.00637,            0.007195,            0.007195,            0.007195
                  87,            0.073006,             0.23297,           0.0036246,             0.52767,             0.59303,             0.57376,             0.24024,             0.07581,             0.23555,           0.0064346,            0.007162,            0.007162,            0.007162
                  88,            0.077521,             0.23007,           0.0034627,             0.54391,              0.6027,             0.58052,              0.2627,            0.071279,             0.23935,           0.0066256,            0.007129,            0.007129,            0.007129
                  89,            0.071558,              0.2265,           0.0032968,             0.41723,             0.55665,             0.45125,             0.19505,            0.078315,             0.24164,           0.0065456,            0.007096,            0.007096,            0.007096
                  90,            0.078644,             0.22228,           0.0037671,             0.58245,             0.59977,             0.60275,             0.26597,            0.073092,             0.23682,            0.006283,            0.007063,            0.007063,            0.007063
                  91,            0.072831,             0.23276,           0.0037218,             0.57053,             0.60566,             0.60243,             0.26881,            0.072493,             0.24963,           0.0060726,             0.00703,             0.00703,             0.00703
                  92,            0.074262,              0.2346,           0.0035687,             0.58156,             0.62963,             0.61532,              0.2667,            0.069795,             0.23478,           0.0058838,            0.006997,            0.006997,            0.006997
                  93,            0.073584,              0.2356,           0.0040419,             0.57005,             0.62064,             0.59329,              0.2616,            0.072786,             0.24011,           0.0059299,            0.006964,            0.006964,            0.006964
                  94,            0.076623,             0.21789,           0.0035591,             0.57945,             0.61114,              0.6015,             0.25201,            0.072727,             0.23581,           0.0061161,            0.006931,            0.006931,            0.006931
                  95,            0.072665,             0.21479,           0.0032796,             0.56623,             0.61475,             0.60503,             0.26019,             0.07025,             0.23705,           0.0063393,            0.006898,            0.006898,            0.006898
                  96,            0.071587,             0.20435,           0.0035994,             0.54152,             0.59413,             0.57866,             0.24859,            0.071942,             0.23788,           0.0059406,            0.006865,            0.006865,            0.006865
                  97,              0.0721,             0.20623,           0.0034757,             0.55931,             0.60732,             0.58323,             0.24931,            0.071376,             0.23819,           0.0058998,            0.006832,            0.006832,            0.006832
                  98,            0.068728,             0.20835,           0.0035283,             0.58789,             0.62619,             0.61816,             0.27927,            0.069954,               0.234,           0.0057228,            0.006799,            0.006799,            0.006799
                  99,            0.070652,             0.21715,           0.0033461,             0.52752,             0.60776,              0.5712,             0.25481,            0.079122,             0.24493,           0.0057472,            0.006766,            0.006766,            0.006766
                 100,            0.080548,             0.22718,           0.0035107,             0.57377,             0.60253,              0.5856,             0.26004,            0.073164,             0.23557,           0.0059851,            0.006733,            0.006733,            0.006733
                 101,            0.074257,              0.2185,           0.0034523,             0.54399,             0.59697,             0.57824,             0.24674,            0.073913,             0.24107,           0.0057531,              0.0067,              0.0067,              0.0067
                 102,            0.071949,             0.20585,           0.0036987,             0.60148,             0.60268,             0.59696,             0.26627,            0.069928,             0.23523,           0.0059441,            0.006667,            0.006667,            0.006667
                 103,            0.070858,              0.2104,           0.0036033,             0.49692,             0.58656,             0.53589,             0.22161,            0.075087,             0.24275,           0.0065372,            0.006634,            0.006634,            0.006634
                 104,            0.078136,             0.25507,           0.0031762,             0.56354,             0.58997,             0.57869,             0.25359,            0.070542,             0.23666,           0.0069252,            0.006601,            0.006601,            0.006601
                 105,             0.07266,             0.22297,           0.0034796,             0.53866,             0.55959,              0.5482,             0.24844,            0.073547,             0.24347,           0.0069918,            0.006568,            0.006568,            0.006568
                 106,            0.071488,             0.23301,           0.0029609,             0.60889,             0.57075,             0.60042,             0.27607,            0.070703,             0.23652,           0.0070694,            0.006535,            0.006535,            0.006535
                 107,            0.071256,             0.22408,           0.0033011,             0.63677,             0.54656,             0.59014,             0.26123,            0.070233,             0.24454,           0.0069908,            0.006502,            0.006502,            0.006502
                 108,            0.068435,             0.23734,           0.0030913,             0.56226,             0.56737,             0.57362,             0.24408,            0.073748,             0.23883,           0.0064531,            0.006469,            0.006469,            0.006469
                 109,            0.076499,             0.21412,           0.0028397,             0.58616,             0.57425,             0.58226,             0.22956,            0.072917,             0.24128,           0.0067322,            0.006436,            0.006436,            0.006436
                 110,            0.075733,             0.21276,           0.0029777,             0.56346,             0.57194,             0.57488,             0.24067,            0.073002,             0.23721,           0.0065557,            0.006403,            0.006403,            0.006403
                 111,             0.06905,             0.22536,           0.0029602,             0.58425,             0.58091,             0.59107,             0.25591,            0.070305,             0.25293,           0.0066324,             0.00637,             0.00637,             0.00637
                 112,             0.06868,             0.23258,           0.0037278,             0.58109,             0.60197,             0.61452,              0.2828,            0.069338,             0.23384,           0.0062576,            0.006337,            0.006337,            0.006337
                 113,            0.074742,             0.20706,           0.0031425,             0.56257,              0.6188,             0.60354,             0.26677,            0.074003,             0.23594,           0.0058531,            0.006304,            0.006304,            0.006304
                 114,            0.073981,             0.22292,           0.0028843,             0.59802,             0.62647,             0.61842,             0.28917,            0.069581,             0.23515,           0.0053221,            0.006271,            0.006271,            0.006271
                 115,            0.069721,             0.22226,           0.0031103,             0.57466,             0.63197,             0.60141,             0.26791,            0.070332,             0.23754,            0.005304,            0.006238,            0.006238,            0.006238
                 116,            0.071265,             0.25169,           0.0030645,             0.58564,              0.6258,             0.60304,             0.26885,            0.070152,             0.24299,           0.0052914,            0.006205,            0.006205,            0.006205
                 117,            0.069962,             0.21367,           0.0030309,             0.57294,             0.62906,             0.59603,              0.2409,            0.072589,             0.23539,           0.0051224,            0.006172,            0.006172,            0.006172
                 118,            0.074418,             0.22323,           0.0030237,             0.58733,             0.60827,              0.6037,             0.25045,            0.073388,             0.23658,           0.0055494,            0.006139,            0.006139,            0.006139
                 119,            0.070327,             0.21588,           0.0032521,             0.61546,              0.6189,             0.62785,              0.2833,            0.072297,                0.24,           0.0054115,            0.006106,            0.006106,            0.006106
                 120,             0.07574,             0.21166,           0.0028665,             0.62472,             0.60616,             0.62815,             0.28974,            0.071051,             0.23666,           0.0051682,            0.006073,            0.006073,            0.006073
                 121,            0.074167,             0.21955,            0.003188,             0.60125,             0.62287,             0.62188,             0.27478,            0.074236,             0.23563,           0.0052423,             0.00604,             0.00604,             0.00604
                 122,            0.075315,             0.21953,            0.002791,             0.61422,             0.61681,             0.62733,             0.27846,             0.07118,             0.23484,           0.0053593,            0.006007,            0.006007,            0.006007
                 123,            0.070493,             0.21459,           0.0032424,             0.61055,             0.63006,             0.62131,             0.28667,              0.0714,             0.24007,           0.0048428,            0.005974,            0.005974,            0.005974
                 124,            0.075435,             0.24403,           0.0029501,             0.63171,              0.6167,             0.63919,             0.29394,            0.070423,             0.23492,            0.004768,            0.005941,            0.005941,            0.005941
                 125,            0.071932,             0.21789,           0.0029488,             0.60219,             0.62719,             0.62796,             0.28538,            0.072383,             0.23462,           0.0051786,            0.005908,            0.005908,            0.005908
                 126,            0.071762,             0.22633,           0.0026201,             0.60032,             0.63319,             0.63159,             0.29166,            0.068936,             0.23441,           0.0052965,            0.005875,            0.005875,            0.005875
                 127,            0.065897,             0.21078,           0.0029046,             0.60124,             0.61742,             0.61723,             0.27346,            0.069094,             0.23979,           0.0054258,            0.005842,            0.005842,            0.005842
                 128,            0.073438,             0.24032,           0.0024703,             0.61028,             0.61554,             0.62164,             0.28093,             0.06968,             0.23507,           0.0052429,            0.005809,            0.005809,            0.005809
                 129,            0.073136,             0.20849,           0.0027213,             0.62276,             0.62954,             0.63854,             0.27759,            0.070002,             0.23721,           0.0050085,            0.005776,            0.005776,            0.005776
                 130,             0.07212,             0.22494,           0.0029423,             0.62485,             0.60904,             0.61598,              0.2484,            0.072751,             0.23718,           0.0050579,            0.005743,            0.005743,            0.005743
                 131,            0.069513,             0.20779,           0.0027198,             0.63807,             0.62669,             0.63506,              0.2872,            0.069169,             0.24125,           0.0051418,             0.00571,             0.00571,             0.00571
                 132,            0.069655,             0.20009,           0.0028799,             0.64659,             0.61983,             0.64438,             0.29255,             0.06856,             0.23402,           0.0049934,            0.005677,            0.005677,            0.005677
                 133,             0.07104,              0.2142,           0.0025796,              0.6135,             0.59773,             0.60686,             0.25389,            0.071784,             0.24058,           0.0053734,            0.005644,            0.005644,            0.005644
                 134,            0.069651,             0.22005,           0.0030377,              0.6324,             0.62723,               0.647,              0.3035,            0.068505,             0.23314,           0.0051079,            0.005611,            0.005611,            0.005611
                 135,            0.066974,             0.20381,           0.0027184,             0.61869,             0.59362,              0.6003,             0.23749,            0.072333,             0.24463,           0.0051764,            0.005578,            0.005578,            0.005578
                 136,            0.073213,             0.21853,           0.0028085,             0.64784,             0.63475,             0.65233,             0.30058,            0.068257,             0.23184,            0.004825,            0.005545,            0.005545,            0.005545
                 137,            0.071889,             0.20904,           0.0025682,             0.62902,             0.61335,             0.62326,             0.27126,            0.073898,             0.24013,           0.0048647,            0.005512,            0.005512,            0.005512
                 138,            0.073191,             0.22629,           0.0028002,              0.6457,             0.62055,             0.64543,             0.29709,            0.068278,             0.23437,            0.004612,            0.005479,            0.005479,            0.005479
                 139,            0.067595,             0.20332,           0.0027592,             0.64231,             0.60003,             0.61844,             0.26476,            0.070269,             0.24036,            0.004694,            0.005446,            0.005446,            0.005446
                 140,            0.072406,             0.20927,            0.002631,             0.64186,             0.63673,             0.65241,             0.29503,            0.068896,             0.23531,           0.0045511,            0.005413,            0.005413,            0.005413
                 141,            0.073006,             0.20936,           0.0026481,             0.63983,             0.61767,             0.62373,              0.2636,             0.07188,             0.23604,           0.0046129,             0.00538,             0.00538,             0.00538
                 142,            0.071265,             0.19493,            0.002818,             0.64154,             0.62753,             0.64608,              0.3016,            0.068828,             0.23365,            0.004553,            0.005347,            0.005347,            0.005347
                 143,            0.066024,             0.19924,           0.0025512,             0.62424,             0.63555,             0.64351,             0.29549,            0.074757,              0.2353,           0.0046986,            0.005314,            0.005314,            0.005314
                 144,            0.075613,             0.21517,           0.0025177,             0.61442,             0.61913,             0.62405,             0.27984,            0.070545,             0.23991,           0.0049921,            0.005281,            0.005281,            0.005281
                 145,            0.070225,             0.21096,           0.0024458,             0.60905,             0.64799,             0.64303,             0.29483,            0.071294,             0.23422,           0.0049017,            0.005248,            0.005248,            0.005248
                 146,               0.067,             0.22535,             0.00236,             0.60226,             0.63922,             0.63563,             0.29171,            0.068176,             0.23641,           0.0050581,            0.005215,            0.005215,            0.005215
                 147,            0.066288,             0.22385,           0.0026155,             0.61443,             0.62908,             0.62537,              0.2831,            0.069534,             0.24111,            0.005195,            0.005182,            0.005182,            0.005182
                 148,            0.069651,             0.21641,           0.0027443,             0.63052,             0.63012,             0.64813,             0.29623,            0.068691,             0.23479,           0.0050568,            0.005149,            0.005149,            0.005149
                 149,            0.068862,             0.22093,           0.0025581,             0.61305,             0.62108,             0.62804,             0.28819,            0.070426,             0.23841,           0.0051422,            0.005116,            0.005116,            0.005116
                 150,            0.067942,             0.21134,           0.0024764,             0.63604,             0.63035,             0.65222,             0.30286,            0.068345,             0.23418,            0.004858,            0.005083,            0.005083,            0.005083
                 151,            0.066742,             0.21166,           0.0025378,             0.59604,             0.65059,             0.64027,             0.29404,            0.069863,             0.24022,           0.0052107,             0.00505,             0.00505,             0.00505
