               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 142,            0.054783,            0.094715,                   0,             0.90833,             0.89241,              0.9121,             0.52486,            0.049835,            0.077179,                   0,           0.0086041,           0.0086041,           0.0086041
                 143,            0.052797,              0.0809,                   0,              0.9028,             0.90717,             0.91304,             0.50262,            0.052846,            0.080154,                   0,           0.0085942,           0.0085942,           0.0085942
                 144,            0.057029,            0.090632,                   0,             0.90308,             0.91139,              0.9134,             0.53958,            0.049637,            0.078598,                   0,           0.0085843,           0.0085843,           0.0085843
                 145,            0.049944,            0.076809,                   0,             0.91837,             0.89241,             0.91275,             0.53609,            0.049785,            0.077827,                   0,           0.0085744,           0.0085744,           0.0085744
                 146,            0.055384,            0.077939,                   0,             0.93069,             0.89873,             0.90811,             0.53413,            0.049635,            0.077866,                   0,           0.0085645,           0.0085645,           0.0085645
                 147,             0.05067,            0.076711,                   0,             0.93247,             0.91139,             0.91583,             0.54454,            0.050523,            0.077393,                   0,           0.0085546,           0.0085546,           0.0085546
                 148,            0.057367,              0.0907,                   0,             0.92511,             0.90717,             0.91088,              0.5257,            0.050187,             0.07703,                   0,           0.0085447,           0.0085447,           0.0085447
                 149,             0.05411,            0.086888,                   0,             0.91492,             0.93018,             0.91575,             0.50486,            0.052599,            0.077507,                   0,           0.0085348,           0.0085348,           0.0085348
                 150,            0.055133,            0.085542,                   0,             0.91995,             0.90506,             0.90489,             0.49974,            0.050551,            0.077629,                   0,           0.0085249,           0.0085249,           0.0085249
                 151,            0.055464,            0.082314,                   0,             0.91138,              0.8895,             0.89908,             0.52901,             0.04947,            0.076591,                   0,            0.008515,            0.008515,            0.008515
                 152,            0.052403,            0.075682,                   0,             0.92694,             0.91013,             0.91695,             0.52954,            0.051687,            0.076271,                   0,           0.0085051,           0.0085051,           0.0085051
                 153,             0.05475,            0.071407,                   0,             0.92452,             0.90442,             0.91291,             0.50924,            0.050769,             0.07859,                   0,           0.0084952,           0.0084952,           0.0084952
                 154,            0.054026,            0.081035,                   0,             0.91834,             0.89451,             0.91785,             0.54545,             0.05028,            0.077385,                   0,           0.0084853,           0.0084853,           0.0084853
                 155,            0.051881,            0.088698,                   0,             0.93089,             0.87975,             0.90739,             0.50302,            0.052611,            0.079269,                   0,           0.0084754,           0.0084754,           0.0084754
                 156,            0.054257,            0.091798,                   0,             0.93535,             0.89241,             0.91007,             0.54901,            0.048299,            0.076977,                   0,           0.0084655,           0.0084655,           0.0084655
                 157,            0.056196,            0.080114,                   0,             0.93665,             0.90451,             0.92578,             0.52304,            0.053645,            0.079372,                   0,           0.0084556,           0.0084556,           0.0084556
                 158,            0.055441,             0.08437,                   0,             0.93439,             0.90132,             0.92698,             0.56241,            0.048885,             0.07716,                   0,           0.0084457,           0.0084457,           0.0084457
                 159,            0.051154,             0.07953,                   0,             0.93076,             0.91772,             0.93334,             0.55618,            0.049995,            0.077629,                   0,           0.0084358,           0.0084358,           0.0084358
                 160,            0.053281,            0.095366,                   0,             0.93397,              0.9251,             0.92349,             0.53506,            0.049662,            0.079659,                   0,           0.0084259,           0.0084259,           0.0084259
                 161,            0.055601,            0.087903,                   0,             0.93119,             0.91357,             0.91955,             0.52851,            0.051668,            0.078125,                   0,            0.008416,            0.008416,            0.008416
                 162,            0.052724,            0.083349,                   0,              0.9232,             0.91303,             0.92148,             0.53169,            0.050378,            0.079765,                   0,           0.0084061,           0.0084061,           0.0084061
